ordered with,0.0021661486
menu we,0.0021661486
lot of good,0.0021661486
great for a,0.0021661486
food were,0.0021661486
food very,0.0021661486
food is quite,0.0021661486
food is good but,0.0021661486
food are,0.0021661486
chinese this,0.0021661486
chinese that,0.0021661486
chicken my,0.0021661486
chicken is really,0.0021661486
chicken here,0.0021661486
would recommend the,0.0021657319
to sit and,0.0021657319
the tofu with,0.0021657319
my friend was,0.0021657319
in madison and,0.0021657319
good price and,0.0021657319
as delicious,0.0021657319
and staff are,0.0021657319
and hong,0.0021657319
and extremely,0.0021657319
and check out,0.0021657319
a place in,0.0021657319
meals here,0.0021622157
would expect,0.0021598595
read my,0.0021589425
best chinese i've had,0.0021572502
groups of,0.0021556480
buddha is,0.0021556480
your rice,0.0021544345
this place really,0.0021544345
this place only,0.0021544345
this place is like,0.0021544345
this place is for,0.0021544345
my favorites and,0.0021544345
last night was,0.0021544345
in vegas to,0.0021544345
for lunch at,0.0021544345
are kind of,0.0021544345
and minutes later,0.0021544345
and eat at,0.0021544345
you're looking for,0.0021508430
eager to,0.0021501114
accustomed to,0.0021501114
some great chinese,0.0021498333
good asian food,0.0021498333
for cheap chinese,0.0021498333
sense of,0.0021492878
reason for,0.0021492878
eat here at,0.0021492878
bucks for,0.0021492878
opportunity to,0.0021451095
least once a month,0.0021416471
ended up getting,0.0021415345
guess if,0.0021404975
some sweet,0.0021400414
some spicy,0.0021400414
some noodle,0.0021400414
so high,0.0021400414
really eat,0.0021400414
our delivery,0.0021400414
or eat,0.0021400414
like fish,0.0021400414
it's fresh,0.0021400414
first restaurant,0.0021400414
could order,0.0021400414
be told,0.0021400414
about dishes,0.0021400414
other fast food,0.0021399809
tempted to,0.0021333311
presentation of,0.0021333311
compelled to,0.0021333311
waste of,0.0021329568
minutes to get,0.0021298338
i'll be sure,0.0021291491
order to,0.0021280896
you're going,0.0021279740
i'll give,0.0021279740
i'll come,0.0021279740
i'd definitely,0.0021279740
i'd come,0.0021279740
he doesn't,0.0021279740
didn't tell,0.0021279740
can't find,0.0021279740
options for,0.0021262065
soup and egg,0.0021245717
rice if,0.0021240202
pot in,0.0021240202
times as,0.0021199194
small so,0.0021199194
night so,0.0021199194
box of,0.0021192623
slivers of,0.0021175566
form of,0.0021175566
coming here for,0.0021171823
may be,0.0021163373
server was,0.0021138148
eat here at least once a,0.0021132517
coupon for,0.0021132517
place because of the,0.0021110627
staff here,0.0021093999
restaurants back,0.0021093999
prices here,0.0021093999
place seemed,0.0021093999
place may,0.0021093999
phoenix from,0.0021093999
ordering here,0.0021093999
meal there,0.0021093999
bit much,0.0021093999
bad because,0.0021093999
wontons in,0.0021082456
veggies with,0.0021082456
tables in,0.0021082456
specials that,0.0021082456
soup here,0.0021082456
size for,0.0021082456
service as well,0.0021082456
seafood in,0.0021082456
sauce from,0.0021082456
sat in,0.0021082456
rolls had,0.0021082456
roll that,0.0021082456
restaurant when,0.0021082456
recommend if you,0.0021082456
quick with,0.0021082456
portion but,0.0021082456
places have,0.0021082456
place should be,0.0021082456
place did,0.0021082456
place definitely,0.0021082456
pieces that,0.0021082456
order or,0.0021082456
order one,0.0021082456
menu so,0.0021082456
mein were,0.0021082456
meal on,0.0021082456
loved that,0.0021082456
location but,0.0021082456
hour for,0.0021082456
high for,0.0021082456
food overall,0.0021082456
food especially,0.0021082456
express but,0.0021082456
dumplings that,0.0021082456
dish at,0.0021082456
decided that,0.0021082456
counter for,0.0021082456
cooked with,0.0021082456
clean with,0.0021082456
chinese around,0.0021082456
china but,0.0021082456
busy with,0.0021082456
authentic but,0.0021082456
very affordable,0.0021062430
other things,0.0021062430
in soy sauce,0.0021049344
scared to,0.0021036698
reluctant to,0.0021036698
wanted to make,0.0021034877
raving about it,0.0021034877
exception of,0.0021034877
place that is,0.0021010340
place is so,0.0021010340
place is good,0.0021010340
food was so,0.0021010340
is pretty authentic,0.0020998673
receive a,0.0020988435
husband and i ordered,0.0020972161
stopped in,0.0020963092
at all,0.0020960329
we were seated right away,0.0020942395
right around the corner from,0.0020879740
i'm not sure how,0.0020879740
news is,0.0020878952
equivalent of,0.0020878952
addition to,0.0020875266
food we've,0.0020871607
the american menu,0.0020865179
delivery time,0.0020843120
the soy sauce,0.0020827274
is pretty standard,0.0020821123
written in,0.0020815206
for americanized chinese,0.0020809243
rest of the meal,0.0020804358
place for the first time,0.0020802426
a family owned,0.0020782342
location on,0.0020778773
staff is really,0.0020774903
throw it,0.0020745767
lazy to,0.0020745767
expensive for,0.0020735599
specials which,0.0020707898
checked in,0.0020696356
were surprised,0.0020687300
think panda,0.0020687300
their sauces,0.0020687300
their combination,0.0020687300
off menu,0.0020687300
no crab,0.0020687300
have plenty,0.0020687300
have lost,0.0020687300
have dined,0.0020687300
had read,0.0020687300
be hard,0.0020687300
as leftovers,0.0020687300
are ready,0.0020687300
moving to,0.0020682165
wall that,0.0020666656
deliver in,0.0020666656
cooking in,0.0020666656
msg in,0.0020658177
fact that there,0.0020658177
the tangerine beef,0.0020625699
the plum sauce,0.0020625699
their own noodles,0.0020609618
i had to,0.0020609618
space is,0.0020605079
zero flavor,0.0020594180
min for,0.0020588022
vegetables in a,0.0020580691
makes the,0.0020580691
parking is,0.0020541476
courteous and,0.0020541476
wrong but,0.0020537894
stars on,0.0020537894
special on,0.0020537894
place while,0.0020537894
mein are,0.0020537894
meat are,0.0020537894
high but,0.0020537894
we called,0.0020527176
to watch,0.0020527176
to return,0.0020527176
to cook,0.0020527176
to complain about,0.0020527176
to chinatown,0.0020527176
to avoid,0.0020527176
to add,0.0020527176
the orange chicken was,0.0020527176
the door,0.0020527176
the dishes,0.0020527176
the crab puffs were,0.0020527176
the chicken was,0.0020527176
of white,0.0020527176
of spice,0.0020527176
my friend and i,0.0020527176
it takes,0.0020527176
it looked like,0.0020527176
is hard to find in,0.0020527176
in waterloo,0.0020527176
in search of,0.0020527176
in lv,0.0020527176
in china,0.0020527176
i told her,0.0020527176
and pork,0.0020527176
and helpful,0.0020527176
and chicken,0.0020527176
a wide,0.0020527176
a real,0.0020527176
a problem,0.0020527176
a pleasant,0.0020527176
a piece,0.0020527176
a local,0.0020527176
a light,0.0020527176
a coupon,0.0020527176
a couple of years,0.0020527176
hasn't been,0.0020513598
your noodles,0.0020509750
too fast,0.0020509750
still great,0.0020509750
so impressed,0.0020509750
or times,0.0020509750
more meat,0.0020509750
it's delicious,0.0020509750
it's authentic,0.0020509750
how spicy,0.0020509750
first meal,0.0020509750
best dishes,0.0020509750
been pretty,0.0020509750
be cooked,0.0020509750
about eating,0.0020509750
listen to,0.0020509652
cater to,0.0020509652
table at,0.0020509279
eating all,0.0020509279
quality but,0.0020497737
amazing but,0.0020497737
we made reservations,0.0020468929
try this place,0.0020468929
they would,0.0020468929
take out orders,0.0020468929
take out from,0.0020468929
may have been,0.0020468929
i would not recommend this place,0.0020468929
i won't,0.0020468929
have been going here for,0.0020468929
found this place and,0.0020468929
for us,0.0020468929
being able to,0.0020468929
at a,0.0020468929
and found this place,0.0020468929
about this,0.0020468929
a year ago,0.0020468929
a must try,0.0020468929
a go go,0.0020468929
a few years ago,0.0020468929
a few weeks ago,0.0020468929
of hot and sour soup,0.0020461530
run and,0.0020458499
deserve a,0.0020449153
you sit down,0.0020447820
were stuffed,0.0020447820
their orders,0.0020447820
their dinner,0.0020447820
still love,0.0020447820
some asian,0.0020447820
never asked,0.0020447820
little spicy,0.0020447820
he ordered,0.0020447820
have visited,0.0020447820
definitely eat,0.0020447820
for lunch specials,0.0020432286
the panda express,0.0020431423
and lunch specials,0.0020431423
taste good,0.0020431310
nothing to rave,0.0020431262
were delicious,0.0020414201
was mediocre at best,0.0020414201
this place is fantastic,0.0020414201
this place is definitely,0.0020414201
they threw in,0.0020414201
only thing that,0.0020414201
not worth,0.0020414201
not recommend this place,0.0020414201
not happy,0.0020414201
my review,0.0020414201
my favs,0.0020414201
in az,0.0020414201
i'd recommend this place,0.0020414201
good thing,0.0020414201
for lunch on a,0.0020414201
best chinese take out,0.0020414201
be returning to this,0.0020414201
as long as you,0.0020414201
always order,0.0020414201
a wide variety of,0.0020414201
a problem with,0.0020414201
a glass of,0.0020414201
a favor,0.0020414201
a craving for chinese,0.0020414201
a bit pricey for,0.0020414201
place and will,0.0020406451
eat it all,0.0020406451
compare to,0.0020385551
glasses of,0.0020383731
addicted to,0.0020368964
layer of,0.0020351907
rice was a little,0.0020348152
portions are a,0.0020348152
chicken instead of,0.0020348152
ate here for the,0.0020348152
wrong with,0.0020310930
prime is,0.0020291408
trips to,0.0020284259
thought they were,0.0020284259
order off of,0.0020284259
happy with my,0.0020284259
friendly and always,0.0020284259
delivers to,0.0020284259
dish it,0.0020284078
your standard,0.0020270270
well decorated,0.0020270270
very welcoming,0.0020270270
usually order,0.0020270270
thin slices of,0.0020270270
some flavor,0.0020270270
so freaking,0.0020270270
same shopping,0.0020270270
out fast,0.0020270270
our water,0.0020270270
our leftovers,0.0020270270
other stuff,0.0020270270
on line,0.0020270270
not overwhelming,0.0020270270
non chinese,0.0020270270
no sauce,0.0020270270
much nicer,0.0020270270
more dishes,0.0020270270
like panda,0.0020270270
i've ordered,0.0020270270
i'm pretty,0.0020270270
here times,0.0020270270
he wanted,0.0020270270
have lived,0.0020270270
have coupons,0.0020270270
during dinner,0.0020270270
definitely order,0.0020270270
cannot wait,0.0020270270
can substitute,0.0020270270
better places,0.0020270270
best bet,0.0020270270
back anytime,0.0020270270
as expected,0.0020270270
also pretty,0.0020270270
i agree with,0.0020265268
i ordered orange,0.0020259956
served in a,0.0020226597
place to get,0.0020226597
greeted by a,0.0020213996
cooked in,0.0020202955
the crab rangoons,0.0020176329
rice is good,0.0020175639
pork is,0.0020175639
lunch with a,0.0020175639
entree was,0.0020175639
chicken is very,0.0020175639
don't judge a book,0.0020166320
definitely be ordering,0.0020160453
spot for,0.0020159770
turned me,0.0020149941
short time,0.0020149941
mile from,0.0020149941
we ended up,0.0020131658
brought my,0.0020106201
a light sauce,0.0020082406
open to,0.0020080839
enjoyed a,0.0020080839
we enjoy,0.0020060268
we drive,0.0020060268
to warm,0.0020060268
to point,0.0020060268
to dragon,0.0020060268
to customers,0.0020060268
to clean,0.0020060268
the takeout,0.0020060268
the plastic,0.0020060268
the lazy,0.0020060268
the cantonese,0.0020060268
the basic,0.0020060268
of yummy,0.0020060268
of vegetable,0.0020060268
of large,0.0020060268
it worth,0.0020060268
it hit,0.0020060268
it extra,0.0020060268
is working,0.0020060268
is run,0.0020060268
and worth,0.0020060268
and warm,0.0020060268
and totally,0.0020060268
and tea,0.0020060268
and spent,0.0020060268
and simply,0.0020060268
and shanghai,0.0020060268
and sauces,0.0020060268
and quickly,0.0020060268
and perfect,0.0020060268
and peking,0.0020060268
and overpriced,0.0020060268
and oily,0.0020060268
and mixed,0.0020060268
and mix,0.0020060268
and late,0.0020060268
and knew,0.0020060268
and kind,0.0020060268
and huge,0.0020060268
and horrible,0.0020060268
and head,0.0020060268
and duck,0.0020060268
and cook,0.0020060268
and cantonese,0.0020060268
and basically,0.0020060268
and amazing,0.0020060268
a soft,0.0020060268
a selection,0.0020060268
a pick,0.0020060268
a perfectly,0.0020060268
a cut,0.0020060268
a chili,0.0020060268
a bbq,0.0020060268
vegas in,0.0020053446
takes a,0.0020053446
dish they,0.0020053446
not too oily,0.0020053129
has an,0.0020053129
mein with,0.0020045210
ahead of,0.0020043303
glass of,0.0020033220
check this,0.0020010890
worth it to,0.0020007836
visiting the,0.0020007836
stars i,0.0020007836
small and the,0.0020007836
rice and they,0.0020007836
home i,0.0020007836
gave the,0.0020007836
fried and,0.0020007836
food and i,0.0020007836
food and have,0.0020007836
favorite of the,0.0020007836
dish to,0.0020007836
chicken in the,0.0020007836
chicken and i,0.0020007836
check the,0.0020007836
beef and the,0.0020007836
prices were very,0.0020007031
with lo,0.0019947293
were hot,0.0019947293
this amazing,0.0019947293
that sweet,0.0019947293
of american,0.0019947293
it's chinese,0.0019947293
is inside,0.0019947293
in experience,0.0019947293
had beef,0.0019947293
had bad,0.0019947293
from chinese,0.0019947293
for spicy,0.0019947293
for eating,0.0019947293
for dining,0.0019947293
and minced,0.0019947293
a spice,0.0019947293
a service,0.0019947293
a return,0.0019947293
a dipping,0.0019947293
the general tsao's,0.0019915084
well balanced,0.0019904129
one person,0.0019904129
waiter was,0.0019886281
restaurant in the,0.0019886281
quick and,0.0019886281
meat was,0.0019886281
favorites are the,0.0019886281
york and,0.0019885643
working and,0.0019885643
west of,0.0019885643
split it,0.0019885643
sliced and,0.0019885643
share and,0.0019885643
seafood is,0.0019885643
presentation is,0.0019885643
parking and,0.0019885643
number and,0.0019885643
include a,0.0019885643
happy we,0.0019885643
gross and,0.0019885643
comfortable and,0.0019885643
cake and,0.0019885643
wife was,0.0019867147
place i,0.0019867147
loved it and,0.0019867147
table next to,0.0019845682
restaurant itself is,0.0019837296
on top,0.0019822283
i've tried,0.0019804053
fan and,0.0019784225
definitely be,0.0019767581
place is great for,0.0019755305
place for take,0.0019755305
nice to have,0.0019755305
i've eaten here,0.0019755195
tea in,0.0019744955
left it,0.0019744955
big of,0.0019744955
night to,0.0019711222
inside to,0.0019711222
food we have,0.0019711222
food was a,0.0019711222
food on a,0.0019711222
dinner i,0.0019711222
chicken to,0.0019711222
beef with broccoli and,0.0019711222
waiter and,0.0019706011
thought that,0.0019666744
place is my,0.0019662959
eaten at the,0.0019662959
my childhood,0.0019636150
suppose to,0.0019633113
spicy but not,0.0019633113
palace is,0.0019633113
enjoyed my,0.0019624789
than anything else,0.0019602678
every now,0.0019602678
done well,0.0019602678
service is good,0.0019589668
tough to,0.0019589030
room and,0.0019589030
rangoon is,0.0019589030
portions are huge and,0.0019589030
garden is,0.0019589030
fun is,0.0019589030
craving it,0.0019589030
chili is,0.0019589030
person that,0.0019587209
the beef fried,0.0019570867
the vegetable lo mein,0.0019548683
special is,0.0019524493
food was good and,0.0019524493
food to be,0.0019524493
were a bit on the,0.0019503967
experience so,0.0019499759
too crowded,0.0019492219
be afraid,0.0019492219
always correct,0.0019492219
combination of,0.0019467475
straight from,0.0019452864
read about,0.0019452864
website is,0.0019441321
speaking of,0.0019441321
recommended by a,0.0019441321
menu is quite,0.0019441321
great value for,0.0019441321
dinner at,0.0019440587
matter of,0.0019438565
live in,0.0019434371
shrimp had,0.0019431284
couldn't even eat,0.0019422842
shrimp for,0.0019417886
food more,0.0019417886
gave me a,0.0019405078
meals for,0.0019383022
line for,0.0019383022
told me they,0.0019367538
spicy as,0.0019367538
food and the,0.0019356690
food is ok,0.0019354758
special of,0.0019344884
lunch that,0.0019344884
food back,0.0019344884
a lot of chinese food,0.0019331387
too many,0.0019330587
don't want,0.0019330587
not disappoint,0.0019307460
thing i've,0.0019293324
star is,0.0019222691
service as,0.0019222691
restaurant as,0.0019222691
pretty good as,0.0019222691
prefer it,0.0019222691
place if,0.0019222691
hour is,0.0019222691
food then,0.0019222691
change of,0.0019222691
order our,0.0019210509
fish with,0.0019210509
ended up ordering the,0.0019210509
vegas at,0.0019193568
dinner and,0.0019186955
fast as,0.0019183336
from the,0.0019140757
fan of chinese,0.0019140100
glad to,0.0019093809
version of this,0.0019093117
thing was that,0.0019093117
dishes that were,0.0019093117
big of a,0.0019093117
times from,0.0019088373
ordered different,0.0019088373
surprised by the,0.0019064762
soft and,0.0019064762
peppers and,0.0019064762
helpful and,0.0019064762
share of,0.0019045569
kick to,0.0019045569
will never,0.0019045039
he kept,0.0019027488
another day,0.0019027488
food at,0.0019009742
the decor is,0.0018982774
a bowl,0.0018982774
the ma po,0.0018981263
so glad i did,0.0018962453
a dollar more,0.0018962453
star to,0.0018958783
soup but,0.0018958783
service with,0.0018958783
service that,0.0018958783
service is also,0.0018958783
service for,0.0018958783
service but,0.0018958783
sauce that is,0.0018958783
review was,0.0018958783
restaurants in this,0.0018958783
recommend this place for,0.0018958783
place were,0.0018958783
place is that,0.0018958783
place if you,0.0018958783
place good,0.0018958783
ordered one of,0.0018958783
order with,0.0018958783
order my,0.0018958783
meal of,0.0018958783
lunch in,0.0018958783
great in,0.0018958783
food really,0.0018958783
food like,0.0018958783
food if,0.0018958783
food all,0.0018958783
chinese here,0.0018958783
chinese but,0.0018958783
chinese at,0.0018958783
chicken at,0.0018958783
bad to,0.0018958783
bad it,0.0018958783
bad for a,0.0018958783
on a regular basis,0.0018958706
were great and,0.0018954617
we ordered it,0.0018954617
was told the,0.0018954617
to eat in the,0.0018954617
they brought the,0.0018954617
the veggies and,0.0018954617
the valley for,0.0018954617
the table to,0.0018954617
the table for,0.0018954617
the strip in,0.0018954617
the service and the,0.0018954617
the reviews i,0.0018954617
the restaurant and the,0.0018954617
the prices have,0.0018954617
the noodles that,0.0018954617
the menu at,0.0018954617
the food was all,0.0018954617
the food from,0.0018954617
the flavor and,0.0018954617
the buffet and,0.0018954617
the broccoli and,0.0018954617
of egg and,0.0018954617
my sweet and,0.0018954617
i understand the,0.0018954617
i asked to,0.0018954617
had ordered the,0.0018954617
at home and,0.0018954617
and tip,0.0018954617
and taste of,0.0018954617
and shrimp and,0.0018954617
and lack of,0.0018954617
and friendly and,0.0018954617
a sweet and,0.0018954617
a menu and,0.0018954617
a chance and,0.0018954617
very pleased,0.0018941318
ate it,0.0018924074
grab a,0.0018892249
place for you,0.0018890341
place and,0.0018890341
your order,0.0018869800
in henderson,0.0018869800
had the kung pao chicken,0.0018853613
up order,0.0018841642
to spice,0.0018841642
to chinese take,0.0018841642
this restaurant a,0.0018841642
this place had,0.0018841642
my guess,0.0018841642
my food is,0.0018841642
good location,0.0018841642
good china,0.0018841642
be hot,0.0018841642
and clean and,0.0018841642
loves it,0.0018836591
deserves a,0.0018798412
is pretty tasty,0.0018795630
walking in,0.0018790175
pretty good too,0.0018790175
overpriced for,0.0018790175
based on my,0.0018790175
ate here for,0.0018790175
dinner for,0.0018768148
pretty good but,0.0018766740
food it's,0.0018747934
flo's is,0.0018737071
which makes,0.0018725869
home for,0.0018717108
their fish,0.0018697711
their crispy,0.0018697711
or sweet,0.0018697711
or spicy,0.0018697711
one meal,0.0018697711
me eat,0.0018697711
many great,0.0018697711
it's tasty,0.0018697711
get dinner,0.0018697711
did order,0.0018697711
list of,0.0018693002
dish as well,0.0018665946
planning to,0.0018630609
failed to,0.0018630609
portions are very,0.0018620440
coming back for,0.0018620440
your eyes,0.0018602510
placing my,0.0018589601
to beijing noodle,0.0018586121
complaint was that,0.0018557606
had a bad experience,0.0018547895
portions are good,0.0018537499
noodles on,0.0018537499
this restaurant stars,0.0018529083
taste at,0.0018496491
style so,0.0018496491
order your,0.0018496491
large so,0.0018496491
house so,0.0018496491
wanted us to,0.0018489920
tucked away in a,0.0018489920
wait for our,0.0018472863
scoop of,0.0018472863
pound of,0.0018472863
pool of,0.0018472863
sauce in it,0.0018456187
quality is good,0.0018456187
hoping for a,0.0018456187
expected it to,0.0018456187
excited to have,0.0018456187
bland and not,0.0018456187
searching for a,0.0018441971
half of it,0.0018441971
chicken was ok,0.0018441971
today and it,0.0018407925
throw in a,0.0018407925
average for a,0.0018407925
price for,0.0018401810
pork with,0.0018401810
wontons had,0.0018391296
wanted me,0.0018391296
things from,0.0018391296
soup has,0.0018391296
sauce made,0.0018391296
place several,0.0018391296
ordered them,0.0018391296
dinner which,0.0018391296
buffet on,0.0018391296
shrimp were,0.0018389628
visit for,0.0018379754
told this,0.0018379754
times were,0.0018379754
sum in,0.0018379754
stuff in,0.0018379754
steamed with,0.0018379754
service or,0.0018379754
rolls with,0.0018379754
reviews but,0.0018379754
restaurants but,0.0018379754
prices have,0.0018379754
priced for,0.0018379754
places but,0.0018379754
place could,0.0018379754
perfect with,0.0018379754
parking in,0.0018379754
onions in,0.0018379754
money for,0.0018379754
minutes but,0.0018379754
meat but,0.0018379754
items for,0.0018379754
huge for,0.0018379754
guy in,0.0018379754
garlic in,0.0018379754
friend that,0.0018379754
filling in,0.0018379754
excellent with,0.0018379754
dishes at,0.0018379754
dishes as,0.0018379754
dish were,0.0018379754
customers for,0.0018379754
cafe in,0.0018379754
beans in,0.0018379754
atmosphere with,0.0018379754
area that,0.0018379754
few miles,0.0018359727
wanted to take,0.0018333995
tasted the same,0.0018333995
related to,0.0018333995
access to,0.0018333995
tucked in,0.0018332175
trio of,0.0018332175
minutes to come,0.0018332175
long enough to,0.0018332175
end of our,0.0018332175
ambience is,0.0018332175
add a little,0.0018332175
caters to,0.0018317407
attempted to,0.0018317407
specials are a,0.0018307637
talking to,0.0018285732
afford to,0.0018285732
there are,0.0018257627
due to,0.0018257627
an early,0.0018255777
what you're getting,0.0018242099
with dipping,0.0018241503
thought they,0.0018199002
point of,0.0018185445
kind of like,0.0018185445
quite a few times,0.0018177037
not saying much,0.0018177037
he took our,0.0018177037
could have gotten,0.0018177037
parts of,0.0018176250
memories of,0.0018176250
afraid of,0.0018176250
hard to find in,0.0018147265
place is not,0.0018137902
they started,0.0018128528
they moved,0.0018128528
they included,0.0018128528
not leave,0.0018128528
bathroom is,0.0018127987
the hong kong,0.0018124826
a nice surprise,0.0018118421
spicy enough to,0.0018113219
times i have,0.0018101655
sit at the,0.0018101655
reviews and decided to,0.0018101655
items from the,0.0018101655
recommend it to,0.0018099723
since we moved,0.0018074206
places that,0.0018044612
hoping to,0.0018043065
catch a,0.0018043065
battered and,0.0018043065
china go,0.0018039114
of white meat,0.0018036834
choice for,0.0018032896
attention to,0.0018016639
wanted more,0.0018005196
review about,0.0018005196
quick take,0.0018005196
cooked by,0.0018005196
i decided to try this place,0.0018002023
were lucky,0.0017984597
were charged,0.0017984597
were brought,0.0017984597
very soft,0.0017984597
their sesame,0.0017984597
their pan,0.0017984597
th ave and,0.0017984597
some quick,0.0017984597
really happy,0.0017984597
our room,0.0017984597
our appetizers,0.0017984597
our appetizer,0.0017984597
just needed,0.0017984597
have heard,0.0017984597
had similar,0.0017984597
from pm,0.0017984597
been excellent,0.0017984597
are hungry,0.0017984597
are higher,0.0017984597
after dinner,0.0017984597
above average for,0.0017984597
talk to,0.0017979462
portions were large and,0.0017979462
moist and,0.0017979462
favor and,0.0017979462
breaded and,0.0017979462
bowls of,0.0017979462
money in,0.0017963953
purchase of,0.0017955474
packets of,0.0017955474
fans of,0.0017955474
decided to come,0.0017955474
asked for some,0.0017955474
this place was pretty,0.0017950978
some food,0.0017950978
more food,0.0017950978
have plenty of,0.0017950978
best food,0.0017950978
and chicken fried,0.0017945385
to the point,0.0017906915
to the,0.0017906915
to someone,0.0017906915
by far the,0.0017906915
as we walked in,0.0017906915
and done,0.0017906915
all the,0.0017906915
touch of,0.0017902376
realized it,0.0017902376
lucky to,0.0017902376
bother to,0.0017902376
i'm assuming,0.0017891478
with leftovers,0.0017889048
not horrible,0.0017889048
it reminds me of,0.0017889048
sides of,0.0017885319
vegas i,0.0017877989
pictures of the,0.0017877989
noodles i,0.0017877989
i guess,0.0017862890
pricing is,0.0017838774
forever to,0.0017838774
expecting a,0.0017838774
bites of,0.0017838774
bag of,0.0017838774
times so,0.0017835191
table so,0.0017835191
stars are,0.0017835191
reviews have,0.0017835191
price as,0.0017835191
lunch one,0.0017835191
you gotta,0.0017824473
you feel like,0.0017824473
you expect,0.0017824473
with ginger,0.0017824473
well worth the,0.0017824473
we spent,0.0017824473
we moved,0.0017824473
we asked for,0.0017824473
we asked,0.0017824473
very friendly and attentive,0.0017824473
very friendly and,0.0017824473
took forever to,0.0017824473
to stop,0.0017824473
to sit at,0.0017824473
to leave,0.0017824473
to admit,0.0017824473
they offered,0.0017824473
they cook,0.0017824473
their hot and sour,0.0017824473
the wonton,0.0017824473
the sesame,0.0017824473
the pot stickers were,0.0017824473
the meal,0.0017824473
the food is great,0.0017824473
the egg rolls are,0.0017824473
the combo,0.0017824473
my money,0.0017824473
my husband had,0.0017824473
my credit,0.0017824473
it reminded me,0.0017824473
it makes,0.0017824473
it looked,0.0017824473
is outstanding,0.0017824473
is fantastic,0.0017824473
is consistently,0.0017824473
i thought it would,0.0017824473
i opted for,0.0017824473
few pieces of,0.0017824473
and efficient,0.0017824473
a variety,0.0017824473
a total,0.0017824473
a tip,0.0017824473
a tiny,0.0017824473
a tad,0.0017824473
a sunday,0.0017824473
a strip,0.0017824473
a solid,0.0017824473
a place,0.0017824473
a party,0.0017824473
a number,0.0017824473
a nice place to,0.0017824473
a late,0.0017824473
a group,0.0017824473
a great place to go,0.0017824473
a glass,0.0017824473
a chance to try,0.0017824473
a bite,0.0017824473
owned and,0.0017809727
their menus,0.0017807048
their duck,0.0017807048
some white,0.0017807048
some items,0.0017807048
some delicious,0.0017807048
some cheap,0.0017807048
so salty,0.0017807048
our home,0.0017807048
other dish,0.0017807048
or shrimp,0.0017807048
or crab,0.0017807048
one plate,0.0017807048
it's fast,0.0017807048
first dish,0.0017807048
enough sauce,0.0017807048
do love,0.0017807048
didn't love,0.0017807048
both ordered,0.0017807048
are happy,0.0017807048
introduced me to,0.0017806949
easily the best,0.0017806949
tofu or,0.0017806577
service was pretty good,0.0017805041
you have,0.0017766226
yet to find a,0.0017766226
with some,0.0017766226
were all,0.0017766226
we go back,0.0017766226
we definitely,0.0017766226
to try more dishes,0.0017766226
to go box,0.0017766226
they do deliver,0.0017766226
then she,0.0017766226
take out from this,0.0017766226
side of,0.0017766226
our go to chinese,0.0017766226
of their other dishes,0.0017766226
of the mill chinese,0.0017766226
of a,0.0017766226
my go to chinese,0.0017766226
my go to,0.0017766226
must have,0.0017766226
if your looking for,0.0017766226
i wouldn't recommend this place,0.0017766226
i wasn't,0.0017766226
i don't know what,0.0017766226
he even,0.0017766226
have been to this restaurant,0.0017766226
going here,0.0017766226
going back to try,0.0017766226
found this place,0.0017766226
for take,0.0017766226
do not want to,0.0017766226
came out to about,0.0017766226
been going here for,0.0017766226
be going,0.0017766226
back here,0.0017766226
as you walk in,0.0017766226
and very attentive,0.0017766226
after us,0.0017766226
a whole,0.0017766226
too bland,0.0017745117
so hard,0.0017745117
so busy,0.0017745117
really yummy,0.0017745117
really close,0.0017745117
out places,0.0017745117
not understand,0.0017745117
no real,0.0017745117
good texture,0.0017745117
good option,0.0017745117
am eating,0.0017745117
south of,0.0017744631
food has been,0.0017728608
with rice,0.0017711498
with oyster,0.0017711498
with lobster,0.0017711498
were staying at,0.0017711498
were pretty good,0.0017711498
we started off,0.0017711498
was mediocre at,0.0017711498
very close to,0.0017711498
this place is good for,0.0017711498
this place is a,0.0017711498
they charged,0.0017711498
their service,0.0017711498
their fried,0.0017711498
that serves,0.0017711498
that means,0.0017711498
some noodles,0.0017711498
some chinese,0.0017711498
of egg,0.0017711498
not greasy,0.0017711498
my share of,0.0017711498
my mind,0.0017711498
my hubby,0.0017711498
my faves,0.0017711498
my fault,0.0017711498
my eyes,0.0017711498
it turned out to,0.0017711498
in love,0.0017711498
in hawaii,0.0017711498
in general,0.0017711498
in chinatown,0.0017711498
i suspect,0.0017711498
i gave this place,0.0017711498
have high,0.0017711498
good chinese food in,0.0017711498
for free,0.0017711498
better chinese,0.0017711498
best chinese restaurants in,0.0017711498
are super,0.0017711498
are pretty good,0.0017711498
are amazing,0.0017711498
always great,0.0017711498
a small bowl of,0.0017711498
a book by,0.0017711498
a bit on,0.0017711498
do you expect,0.0017710624
perfect for a,0.0017703749
decided to take,0.0017682849
ready in,0.0017663417
decided to check it,0.0017659142
sorts of,0.0017649204
soup with a,0.0017645449
soup was just,0.0017645449
sauce you,0.0017645449
sauce was really,0.0017645449
rice and it,0.0017645449
price to,0.0017645449
hot to,0.0017645449
friendly and they,0.0017645449
chinese good,0.0017645449
place for the first,0.0017635306
waiting to be,0.0017634586
in the wall chinese restaurant,0.0017622385
been going here,0.0017613944
be able,0.0017588003
your average,0.0017567568
you walk into,0.0017567568
